"","k_CCAplus","intercept_CCAplus","k_GScore","intercept_Gscore"
"76430",0.485784,0.121249,0.310822,1.74288
"76431",0.452327,0.174043,0.322214,1.82132
"76432",0.44356,0.0463159,0.2949,1.80727
"76433",0.444129,0.051396,0.302285,1.83937
"76434",0.443248,-0.00282647,0.311525,1.75477
"76435",0.434644,-0.20336,0.307173,1.79722
"76436",0.387768,-0.196974,0.306251,1.78403
"76437",0.343673,-0.261273,0.311809,1.83576
"76438",0.354586,-0.281456,0.283446,2.00039
"76439",0.384574,-0.220554,0.268732,2.0489
"76440",0.370947,-0.231125,0.270703,1.81188
"76441",0.340423,-0.218025,0.287819,1.82071
"76442",0.349978,-0.327297,0.284564,1.7347
"76443",0.323254,-0.266385,0.275007,1.74672
"76444",0.34433,-0.105104,0.276674,1.69485
"76445",0.354233,-0.207643,0.277239,1.72155
"76446",0.38161,-0.206563,0.318452,1.81811
"76447",0.396426,-0.17052,0.317116,1.70057
"76448",0.40591,-0.112997,0.303262,1.76576
"76449",0.410897,-0.0589914,0.308958,1.70848
"76450",0.43733,-0.0914491,0.305365,1.71713
"76451",0.400462,-0.0354203,0.305278,1.59672
"76452",0.468646,-0.0363395,0.297373,1.68673
"76453",0.473469,-0.0627083,0.320298,1.67809
"76454",0.479284,-0.0928387,0.318932,1.62986
"76455",0.414739,-0.173252,0.31606,1.69187
"76456",0.406577,-0.218891,0.303431,1.73779
"76457",0.414836,-0.210991,0.304154,1.73672
"76458",0.399735,-0.12982,0.308581,1.78092
"76459",0.416766,-0.113283,0.314185,1.79494
"76460",0.435886,0.0310506,0.301554,1.75023
"76461",0.476171,0.0614114,0.324346,1.74426
"76462",0.475544,0.0682244,0.308218,1.79239
"76463",0.489021,0.0469006,0.302622,1.77534
"76464",0.500541,0.0158744,0.288914,1.80445
"76465",0.449127,-0.114053,0.297272,1.64653
"76466",0.435046,-0.110402,0.299201,1.65819
"76467",0.402696,-0.0965474,0.298004,1.75559
"76468",0.402745,-0.215756,0.300679,1.78689
"76469",0.366117,-0.272976,0.29897,1.82489
"76470",0.422631,-0.276003,0.298422,1.78555
"76471",0.400769,-0.165038,0.299059,1.80897
"76472",0.36939,-0.187938,0.275045,1.75277
"76473",0.373746,-0.172516,0.286294,1.73983
"76474",0.399643,-0.177421,0.259467,1.82424
"76475",0.343887,-0.134262,0.269138,1.80387
"76476",0.352642,0.0192323,0.248152,1.66936
"76477",0.419896,0.0172236,0.24956,1.69672
"76478",0.446517,0.0494303,0.251551,1.72412
"76479",0.369712,-0.0317071,0.278146,1.90288
"76480",0.427653,-0.0368429,0.25444,1.87562
"76481",0.405266,-0.0384921,0.263374,1.82271
"76482",0.421401,-0.0726759,0.282447,1.71007
"76483",0.39174,-0.0157947,0.277402,1.70177
"76484",0.408456,0.0307704,0.271739,1.91308
"76485",0.421362,0.0367354,0.269722,1.72211
"76486",0.461208,0.180685,0.287063,1.83533
"76487",0.40133,0.183116,0.256731,1.83948
"76488",0.405185,0.199011,0.263714,1.7984
"76489",0.433412,0.140543,0.284989,1.63666
"76490",0.502576,0.0667142,0.280669,1.64083
"76491",0.472087,0.0648006,0.282319,1.69793
"76492",0.504677,0.0686621,0.298475,1.72071
"76493",0.49302,0.226111,0.283399,1.70203
"76494",0.47059,0.22346,0.272702,1.79691
"76495",0.531232,0.161355,0.300726,1.67136
"76496",0.526307,0.259447,0.291447,1.74989
"76497",0.489179,0.160235,0.305223,1.78348
"76498",0.535165,0.0512305,0.303809,1.76347
"76499",0.521152,0.0599033,0.306104,1.8581
"76500",0.536738,-0.0178582,0.306566,1.86837
"76501",0.495559,0.0848823,0.304139,1.81553
"76502",0.555309,0.0956969,0.284916,1.85532
"76503",0.49199,0.113114,0.28639,1.71943
"76504",0.508423,0.119853,0.298518,1.72498
"76505",0.484785,0.0388249,0.300859,1.64942
"76506",0.495148,0.0746126,0.317083,1.58205
"76507",0.473958,0.0965024,0.31444,1.64887
"76508",0.430883,0.00982281,0.316935,1.63663
"76509",0.47191,0.0213192,0.298374,1.65431
"76510",0.507052,-0.000853249,0.316478,1.60277
"76511",0.492279,0.010369,0.331758,1.49158
"76512",0.505934,0.0140836,0.321636,1.60328
"76513",0.494573,0.0489271,0.298699,1.61675
"76514",0.476523,0.010307,0.288935,1.70683
"76515",0.501789,-0.0289181,0.285878,1.67673
"76516",0.519673,-0.0274495,0.299948,1.60321
"76517",0.480964,0.0747174,0.303585,1.59828
"76518",0.416655,-0.126265,0.26561,1.63753
"76519",0.417898,-0.0246944,0.284155,1.65274
"76520",0.489862,-0.0293369,0.292128,1.85817
"76521",0.48598,0.00966215,0.264521,1.84545
"76522",0.509601,0.0283777,0.261301,1.82801
"76523",0.481873,-0.11019,0.265708,1.82604
"76524",0.481087,-0.175405,0.266479,1.82994
"76525",0.488114,-0.171474,0.258869,1.847
"76526",0.458733,-0.131085,0.286936,1.66208
"76527",0.45121,-0.0501023,0.299585,1.65502
"76528",0.449543,-0.105344,0.301138,1.61496
"76529",0.378499,-0.142564,0.30222,1.60432
"76530",0.370199,-0.198575,0.317456,1.70877
"76531",0.364026,-0.213565,0.31084,1.58311
"76532",0.389543,-0.202769,0.321324,1.66322
"76533",0.390169,-0.123361,0.331755,1.74366
"76534",0.332678,-0.248993,0.322626,1.70439
"76535",0.341832,-0.270986,0.327054,1.70739
"76536",0.382981,-0.173175,0.309492,1.61662
"76537",0.325459,-0.178402,0.327005,1.62772
"76538",0.322882,-0.149177,0.32623,1.60237
"76539",0.326617,-0.210992,0.332489,1.59497
"76540",0.338956,-0.144609,0.307967,1.59587
"76541",0.353737,-0.0892825,0.33256,1.5918
"76542",0.362562,-0.179804,0.329916,1.70483
"76543",0.322435,-0.246836,0.325795,1.61238
"76544",0.349965,-0.261819,0.318679,1.64027
"76545",0.357534,-0.297062,0.331754,1.75843
"76546",0.361719,-0.0494624,0.331729,1.737
"76547",0.393414,-0.188075,0.298947,1.77261
"76548",0.387357,-0.190757,0.287859,1.77034
"76549",0.336019,-0.133986,0.285148,1.79982
"76550",0.415384,0.076571,0.292457,1.73814
"76551",0.394473,0.046591,0.303503,1.71834
"76552",0.402567,-0.134281,0.314119,1.86829
"76553",0.39583,-0.136936,0.31435,1.74134
"76554",0.399632,-0.0870145,0.320376,1.87951
"76555",0.432394,-0.0933803,0.290805,1.91436
"76556",0.407657,-0.0975746,0.289143,1.99587
"76557",0.376417,-0.224197,0.275801,1.89442
"76558",0.351195,-0.227114,0.292079,2.01068
"76559",0.335026,-0.209865,0.288956,1.73334
"76560",0.407433,-0.249232,0.286782,1.72484
"76561",0.398077,-0.186142,0.322264,1.67961
"76562",0.381272,-0.200334,0.317765,1.76482
"76563",0.366835,-0.201065,0.318871,1.73339
"76564",0.422692,-0.130468,0.304244,1.73711
"76565",0.416764,-0.100277,0.324014,1.73966
"76566",0.422981,-0.0901941,0.311818,1.62068
"76567",0.432325,-0.0642901,0.310091,1.67373
"76568",0.511581,0.0338082,0.305329,1.50737
"76569",0.503384,0.00674808,0.320027,1.63549
"76570",0.499241,0.0190668,0.336002,1.62143
"76571",0.496343,0.110688,0.316275,1.5596
"76572",0.477843,0.10727,0.337347,1.64135
"76573",0.464942,-0.0609576,0.302026,1.72834
"76574",0.441787,-0.108021,0.303813,1.74669
"76575",0.412085,-0.0926688,0.304266,1.72193
"76576",0.414411,-0.0517686,0.304905,1.70536
"76577",0.430957,-0.162328,0.292844,1.76414
"76578",0.402719,-0.136237,0.306083,1.72923
"76579",0.376993,-0.0142412,0.295756,1.6959
"76580",0.424155,-0.062049,0.281267,1.73512
"76581",0.411207,-0.113221,0.281382,1.80123
"76582",0.388368,0.0264566,0.272314,1.82867
"76583",0.459217,0.0475199,0.288177,1.82307
"76584",0.44873,0.0137677,0.274162,1.82322
"76585",0.387041,-0.172852,0.264152,1.83787
"76586",0.371808,-0.166482,0.237609,1.80755
"76587",0.382861,-0.211485,0.27298,1.89244
"76588",0.371746,-0.166801,0.283614,1.89627
"76589",0.368715,-0.0495716,0.2838,1.79196
"76590",0.358192,-0.190608,0.280999,1.85382
"76591",0.336466,-0.227581,0.273929,1.72873
"76592",0.384729,-0.201803,0.266627,1.71348
"76593",0.381165,-0.223458,0.274435,1.82931
"76594",0.389905,-0.243532,0.268017,1.82999
"76595",0.335593,-0.163844,0.255187,1.72904
"76596",0.337138,-0.108784,0.274358,1.69687
"76597",0.344247,-0.0721374,0.272042,1.66548
"76598",0.376214,-0.0797766,0.2816,1.68646
"76599",0.331454,-0.207476,0.265315,1.84295
"76600",0.331471,-0.111445,0.270528,1.82234
"76601",0.354844,-0.156198,0.250601,1.83361
"76602",0.364035,-0.0564211,0.251074,1.88697
"76603",0.305913,-0.211918,0.252408,1.87173
"76604",0.351949,-0.248819,0.253003,1.80839
"76605",0.360175,-0.153849,0.257578,1.87616
"76606",0.331895,-0.164452,0.275294,1.8922
"76607",0.335475,-0.0710836,0.286721,1.79721
"76608",0.347251,-0.105052,0.287458,1.62643
"76609",0.350557,-0.0917197,0.29734,1.68852
"76610",0.348165,-0.0126347,0.278551,1.71147
"76611",0.343751,-0.160619,0.285008,1.73249
"76612",0.375289,-0.141765,0.28127,1.79632
"76613",0.352378,-0.0649685,0.287949,1.75873
"76614",0.356581,-0.110923,0.287512,1.7196
"76615",0.35829,-0.158349,0.29302,1.68061
"76616",0.376119,-0.107002,0.309666,1.67186
"76617",0.370055,-0.176376,0.307055,1.68939
"76618",0.348682,-0.0987833,0.293579,1.66287
"76619",0.385678,-0.10462,0.29657,1.63954
"76620",0.364299,-0.21043,0.310623,1.80242
"76621",0.305092,-0.136457,0.305664,1.78722
"76622",0.358462,-0.153359,0.304023,1.66216
"76623",0.364618,0.0749929,0.313814,1.61294
"76624",0.447555,0.0260356,0.318359,1.55504
"76625",0.450998,0.103499,0.312838,1.72049
"76626",0.560749,0.147764,0.29176,1.66117
"76627",0.454516,0.124875,0.303871,1.69335
"76628",0.589388,0.117169,0.290463,1.69997
"76629",0.489242,0.110191,0.295867,1.67312
"76630",0.49841,0.125309,0.294552,1.85284
"76631",0.477969,0.0961566,0.29415,1.82095
"76632",0.474457,0.0361127,0.289117,1.77279
"76633",0.550911,0.0715125,0.284706,1.76533
"76634",0.512205,0.0334162,0.313357,1.78018
"76635",0.497183,0.0913729,0.328289,1.7621
"76636",0.403232,-0.0233931,0.327606,1.76685
"76637",0.426091,-0.0172689,0.319967,1.7007
"76638",0.400864,-0.0278284,0.325906,1.82801
"76639",0.392909,0.0240263,0.312331,1.88186
"76640",0.413133,-0.0617945,0.313078,1.9221
"76641",0.410123,-0.0990818,0.30735,1.76856
"76642",0.403936,-0.0703289,0.318207,1.80141
"76643",0.444366,-0.0793156,0.287406,1.79211
"76644",0.42334,0.046215,0.287302,1.77635
"76645",0.416202,0.0305869,0.281727,1.78099
"76646",0.487451,0.0414044,0.271961,1.70837
"76647",0.428727,-0.081037,0.299574,1.73201
"76648",0.387742,-0.267509,0.317132,1.61306
"76649",0.381142,-0.232273,0.342672,1.695
"76650",0.32348,-0.304352,0.343568,1.6667
"76651",0.34476,-0.327215,0.359416,1.6202
"76652",0.35378,-0.204014,0.328273,1.63853
"76653",0.364032,-0.129155,0.312724,1.67958
"76654",0.376268,-0.140824,0.318824,1.78255
"76655",0.368253,-0.206107,0.32202,1.74048
"76656",0.396931,-0.22564,0.308991,1.80492
"76657",0.398199,-0.129612,0.318537,1.77963
"76658",0.417103,-0.0254522,0.314969,1.7855
"76659",0.471753,-0.0298911,0.329568,1.76058
"76660",0.442341,-0.15321,0.344597,1.72173
"76661",0.453214,-0.0531775,0.335604,1.67767
"76662",0.460725,-0.000151835,0.336604,1.67374
"76663",0.486204,0.000961022,0.349284,1.66484
"76664",0.455817,-0.0116189,0.366987,1.77162
"76665",0.41659,0.0297696,0.363541,1.72331
"76666",0.40921,0.00356095,0.350993,1.72021
"76667",0.416393,-0.00395568,0.368376,1.62707
"76668",0.428685,0.00710065,0.375959,1.59742
"76669",0.428084,0.0121415,0.352072,1.59944
"76670",0.444957,0.0341208,0.340863,1.65583
"76671",0.439721,-0.0972801,0.310332,1.67055
"76672",0.341521,-0.149943,0.321126,1.72507
"76673",0.343009,-0.101219,0.31611,1.7017
"76674",0.337644,-0.0995712,0.324036,1.68652
"76675",0.338464,-0.179701,0.329342,1.64368
"76676",0.369386,-0.125535,0.314347,1.6684
"76677",0.370688,-0.120053,0.310813,1.73693
"76678",0.366191,-0.188315,0.309934,1.67318
"76679",0.365398,-0.275391,0.313132,1.72722
"76680",0.363054,-0.14336,0.30988,1.76827
"76681",0.382787,-0.061682,0.269778,1.74362
"76682",0.378774,-0.120208,0.259994,1.75059
"76683",0.411416,-0.0114404,0.262413,1.93992
"76684",0.419812,0.0245647,0.297809,1.90906
"76685",0.409132,-0.00895681,0.285367,1.76175
"76686",0.397674,-0.0384842,0.28497,1.72848
"76687",0.443819,-0.0550312,0.284655,1.73341
"76688",0.434462,-0.131285,0.289078,1.74522
"76689",0.437894,-0.166673,0.299527,1.54711
"76690",0.373722,-0.158213,0.313832,1.63744
"76691",0.382835,-0.126252,0.288917,1.72438
"76692",0.39969,-0.124284,0.284156,1.71743
"76693",0.455557,0.105552,0.288783,1.78922
"76694",0.47811,-0.0250606,0.29387,1.76871
"76695",0.493259,-0.0159453,0.287192,1.70373
"76696",0.500212,-0.10675,0.28725,1.79965
"76697",0.500326,-0.11014,0.292463,1.72594
"76698",0.486272,-0.087627,0.30417,1.69461
"76699",0.45364,-0.0887647,0.278728,1.6597
"76700",0.45239,-0.0949424,0.329289,1.69662
"76701",0.485455,-0.082801,0.323764,1.77312
"76702",0.516494,-0.0605991,0.328528,1.80997
"76703",0.524266,-0.00954693,0.313398,1.87832
"76704",0.503239,-0.0449796,0.312902,1.84018
"76705",0.461647,-0.0155683,0.312295,1.86252
"76706",0.427177,-0.0596245,0.307418,1.86367
"76707",0.440083,-0.0614937,0.307459,1.80349
"76708",0.435481,-0.0270795,0.308687,1.88413
"76709",0.431251,0.0429966,0.302707,1.84733
"76710",0.456832,-0.120988,0.298539,1.84891
"76711",0.444007,-0.121662,0.307338,1.8414
"76712",0.374108,-0.124506,0.3038,1.80437
"76713",0.413155,-0.105083,0.313256,1.79507
"76714",0.40145,-0.26509,0.307128,1.8399
"76715",0.404098,-0.283786,0.289547,1.86287
"76716",0.403782,-0.309738,0.274448,1.87584
"76717",0.3952,-0.241204,0.280786,1.82438
"76718",0.448442,-0.109488,0.260649,1.86419
"76719",0.417477,-0.0985403,0.267739,1.93533
"76720",0.449934,0.0466151,0.269794,1.95022
"76721",0.492946,0.0337354,0.273315,1.83261
"76722",0.426699,0.0867525,0.285842,1.92505
"76723",0.448868,0.0905473,0.279751,1.73121
"76724",0.492576,0.173173,0.288957,1.78288
"76725",0.512293,0.157486,0.30055,1.84306
"76726",0.47371,0.122763,0.29938,1.85638
"76727",0.489371,0.0413192,0.292273,1.75783
"76728",0.495118,-0.00556284,0.289906,1.89523
"76729",0.474869,-0.0109813,0.293567,1.87118
"76730",0.460753,0.000520417,0.287943,1.88419
"76731",0.463257,0.0145554,0.280195,1.82218
"76732",0.465528,-0.0189109,0.277146,1.70101
"76733",0.371483,0.051469,0.281268,1.75148
"76734",0.387269,0.0633665,0.283004,1.74645
"76735",0.392061,0.0152659,0.310613,1.785
"76736",0.425335,-0.0707832,0.296885,1.75301
"76737",0.403645,-0.153794,0.283981,1.68754
"76738",0.37418,-0.158369,0.322023,1.69286
"76739",0.375426,-0.272266,0.291447,1.70885
"76740",0.384968,-0.244688,0.308958,1.64779
"76741",0.389871,-0.19369,0.307549,1.7366
"76742",0.353693,-0.220897,0.312997,1.78394
"76743",0.356588,-0.233472,0.344219,1.72996
"76744",0.37052,-0.211413,0.339531,1.70088
"76745",0.368363,-0.17569,0.346099,1.73104
"76746",0.384771,0.0720938,0.346037,1.62768
"76747",0.393681,-0.00121678,0.347865,1.5963
"76748",0.430367,0.105562,0.350963,1.7675
"76749",0.462576,0.0179156,0.358038,1.70624
"76750",0.457639,0.0694592,0.359454,1.61081
"76751",0.456747,0.0756568,0.34852,1.75297
"76752",0.453975,0.124921,0.335267,1.64046
"76753",0.474439,0.095709,0.341509,1.74256
"76754",0.48538,0.146144,0.332918,1.77493
"76755",0.415709,0.0734155,0.328093,1.81885
"76756",0.495768,0.0580701,0.328762,1.66312
"76757",0.485239,0.0380903,0.331797,1.763
"76758",0.495773,0.0273563,0.320618,1.84204
"76759",0.488875,-0.0491342,0.321735,1.85889
"76760",0.500209,0.0277392,0.327587,1.90313
"76761",0.49426,0.0594817,0.312524,1.89122
"76762",0.50863,0.136211,0.332657,1.86978
"76763",0.510645,0.11302,0.323342,1.91144
"76764",0.5552,0.127597,0.334245,1.8213
"76765",0.55328,0.120069,0.338942,1.74153
"76766",0.54456,0.151266,0.319938,1.86627
"76767",0.541815,0.133446,0.319084,1.83439
"76768",0.535311,0.0601391,0.303474,1.82215
"76769",0.493014,0.0703461,0.303639,1.84195
"76770",0.520359,0.0575467,0.305228,1.85145
"76771",0.520368,0.0762287,0.304899,1.79285
"76772",0.506824,0.0169386,0.307025,1.84481
"76773",0.481608,0.0143898,0.273706,1.90693
"76774",0.491211,0.0705139,0.280051,1.89127
"76775",0.490664,0.00150025,0.265153,1.96991
"76776",0.488543,-0.0159401,0.302837,1.84447
"76777",0.472848,-0.00718526,0.319651,1.78832
"76778",0.405088,-0.0646998,0.315631,1.8465
"76779",0.442032,-0.134242,0.315994,1.89328
"76780",0.511842,-0.0680445,0.311836,1.87336
"76781",0.511934,-0.0427294,0.308581,1.95854
"76782",0.448784,-0.157154,0.308678,1.82625
"76783",0.448481,-0.0466212,0.309423,1.87308
"76784",0.407636,-0.0966034,0.324079,1.8242
"76785",0.390928,-0.0319,0.326039,1.71278
"76786",0.376656,-0.0785554,0.312557,1.68602
"76787",0.432518,-0.0747176,0.303977,1.72522
"76788",0.409986,-0.113617,0.301981,1.77111
"76789",0.397324,-0.104169,0.299301,1.78403
"76790",0.412576,-0.0393654,0.295986,1.69386
"76791",0.447548,0.042129,0.293655,1.70664
"76792",0.417412,-0.0706527,0.29309,1.80445
"76793",0.388994,-0.0124319,0.317536,1.77187
"76794",0.433049,0.00149428,0.304368,1.83966
"76795",0.439689,0.0385851,0.285257,1.74092
"76796",0.438769,-0.00226666,0.276088,1.77881
"76797",0.458715,-0.00269416,0.273596,1.77353
"76798",0.40198,-0.033668,0.28054,1.84545
"76799",0.418975,-0.103215,0.275158,1.78758
"76800",0.368011,-0.111216,0.296307,1.80965
"76801",0.37897,-0.175712,0.2911,1.88585
"76802",0.384854,-0.154972,0.284723,1.73973
"76803",0.43669,-0.151468,0.307628,1.71979
"76804",0.456205,-0.135169,0.306511,1.74062
"76805",0.454228,-0.163417,0.311297,1.7954
"76806",0.409251,-0.247515,0.313866,1.7693
"76807",0.393469,-0.178041,0.307122,1.72496
"76808",0.407726,-0.202539,0.308486,1.81519
"76809",0.420167,-0.16922,0.276083,1.78517
"76810",0.40854,-0.169795,0.297471,1.83981
"76811",0.395019,-0.152546,0.298411,1.84284
"76812",0.444658,-0.0531594,0.297445,1.69079
"76813",0.448856,-0.119274,0.288164,1.80771
"76814",0.398217,-0.30832,0.289085,1.66633
"76815",0.338152,-0.462145,0.290752,1.70533
"76816",0.322277,-0.4154,0.282332,1.83626
"76817",0.375299,-0.137788,0.285604,1.83247
"76818",0.36327,-0.32302,0.286993,1.8144
"76819",0.353703,-0.311767,0.281656,1.81073
"76820",0.34672,-0.305735,0.300873,1.73425
"76821",0.349273,-0.122048,0.307467,1.75632
"76822",0.369712,-0.122709,0.294234,1.67376
"76823",0.382846,-0.0940109,0.300567,1.80265
"76824",0.384413,-0.113431,0.301833,1.86536
"76825",0.373253,-0.209972,0.28643,1.87895
"76826",0.387426,-0.260041,0.2861,1.93499
"76827",0.364222,-0.179011,0.268053,1.93378
"76828",0.359762,-0.179287,0.271932,1.79131
"76829",0.338667,-0.270037,0.265834,1.89582
"76830",0.324833,-0.290755,0.289703,1.79061
"76831",0.351886,-0.155554,0.282734,1.68977
"76832",0.393537,-0.0120124,0.297782,1.68957
"76833",0.396239,0.0640783,0.304134,1.64358
"76834",0.422481,0.0639388,0.305521,1.71109
"76835",0.420554,-0.0364051,0.310173,1.60191
"76836",0.411541,-0.074382,0.316674,1.60644
"76837",0.416514,0.0168975,0.320598,1.60662
"76838",0.424596,-0.0137977,0.33689,1.59223
"76839",0.424237,0.0134773,0.348035,1.62958
"76840",0.424827,-0.143034,0.35791,1.60269
"76841",0.440323,-0.0786152,0.356016,1.69886
"76842",0.381489,-0.109247,0.373184,1.57392
"76843",0.385285,-0.087858,0.347778,1.6151
"76844",0.407658,-0.0525654,0.349161,1.62496
"76845",0.372359,-0.167607,0.347076,1.57668
"76846",0.365168,-0.14961,0.351335,1.58212
"76847",0.369262,-0.0196558,0.352079,1.57404
"76848",0.385996,0.00981628,0.373322,1.5926
"76849",0.472817,0.0887546,0.365634,1.62786
"76850",0.472664,0.0713067,0.372437,1.6117
"76851",0.460521,0.120425,0.359049,1.80513
"76852",0.439513,-0.0283656,0.342016,1.75237
"76853",0.415856,0.0016885,0.329173,1.69729
"76854",0.451344,0.0372055,0.327024,1.75458
"76855",0.46777,0.0863063,0.312365,1.73428
"76856",0.463913,0.0760025,0.302883,1.6807
"76857",0.488063,0.0288133,0.302163,1.73114
"76858",0.460888,-0.0341409,0.297197,1.86625
"76859",0.45782,-0.0236571,0.308931,1.84515
"76860",0.435054,-0.0515497,0.306674,1.83533
"76861",0.434309,0.0782311,0.302741,1.85826
"76862",0.425594,0.0335107,0.302465,1.78437
"76863",0.446123,0.0241533,0.302593,1.74404
"76864",0.445768,-0.0147852,0.300793,1.85796
"76865",0.461671,-0.0560591,0.308803,1.78459
"76866",0.432971,0.00201366,0.318028,1.62353
"76867",0.429496,-0.10338,0.320997,1.67654
"76868",0.4403,-0.0874804,0.316747,1.62181
"76869",0.446647,-0.0211881,0.31952,1.58668
"76870",0.474822,-0.0197713,0.305024,1.85092
"76871",0.416215,-0.0681781,0.300328,1.79286
"76872",0.436037,-0.072309,0.305871,1.73631
"76873",0.42462,-0.118467,0.310642,1.75213
"76874",0.42096,-0.132262,0.308756,1.80388
"76875",0.397178,-0.154215,0.297313,1.93711
"76876",0.412592,-0.15159,0.282644,1.86947
"76877",0.387483,-0.0535462,0.290518,1.97763
"76878",0.413405,-0.0434514,0.282219,1.9147
"76879",0.417661,-0.0716481,0.290566,1.8531
"76880",0.362474,-0.0542961,0.27594,1.7076
"76881",0.364141,-0.0578846,0.262122,1.72108
"76882",0.398009,-0.063483,0.26677,1.78449
"76883",0.358446,-0.025978,0.280385,1.76336
"76884",0.416851,-0.046684,0.289571,1.81477
"76885",0.38729,-0.106656,0.291118,1.92494
"76886",0.386743,0.0234305,0.272042,1.87292
"76887",0.399528,0.0387323,0.277129,1.85011
"76888",0.400464,0.0500347,0.280267,1.83722
"76889",0.405586,-0.00937409,0.289695,1.76211
"76890",0.335572,-0.0343367,0.293093,1.73437
"76891",0.348789,-0.0369318,0.303764,1.64057
"76892",0.355817,-0.102467,0.302457,1.7865
"76893",0.414967,0.150885,0.301873,1.76652
"76894",0.415698,-0.141197,0.295823,1.75874
"76895",0.417714,-0.143264,0.282033,1.83999
"76896",0.430452,-0.0487081,0.289031,1.82654
"76897",0.456346,0.0654411,0.279621,1.84044
"76898",0.443108,-0.047035,0.289274,1.7579
"76899",0.51633,-0.102018,0.28288,1.6586
"76900",0.534779,-0.0951713,0.308363,1.67894
"76901",0.41005,-0.131259,0.314362,1.69791
